1950,-0.042948113,0.017132075,0.086721698,0.011632075,0.020358491,0.028929245,0.006169811,0.13684434,0.160382075,0.016037736,0.441259434
1951,-0.046382075,0.017066038,0.113613208,0.011099057,0.016226415,0.039127358,0.059863208,0.136707547,0.164990566,0.03184434,0.544160377
1952,-0.057283019,0.017415094,0.122292453,0.010636792,0.015396226,0.040698113,0.070584906,0.145330189,0.170773585,0.036264151,0.572103774
1953,-0.068891509,0.017320755,0.129325472,0.010240566,0.014542453,0.041867925,0.080886792,0.154264151,0.152179245,0.039867925,0.571603774
1954,-0.069528302,0.017221698,0.135103774,0.009910377,0.013495283,0.042787736,0.090877358,0.163438679,0.152419811,0.04084434,0.596566038
1955,-0.07304717,0.017117925,0.139966981,0.009641509,0.012448113,0.043533019,0.100820755,0.172806604,0.154141509,0.041471698,0.618900943
1956,-0.068853774,0.017009434,0.142806604,0.009433962,0.012127358,0.043943396,0.111386792,0.182316038,0.154004717,0.041867925,0.646042453
1957,-0.070349057,0.016900943,0.145127358,0.009283019,0.011811321,0.044273585,0.121816038,0.183292453,0.153933962,0.042103774,0.658188679
1958,-0.06470283,0.016783019,0.14704717,0.009188679,0.011514151,0.044542453,0.132051887,0.180066038,0.151273585,0.042226415,0.669995283
1959,-0.071287736,0.016660377,0.149490566,0.009150943,0.011221698,0.044773585,0.098273585,0.170811321,0.151183962,0.042273585,0.622551887
1960,-0.074287736,0.016537736,0.151481132,0.009169811,0.010948113,0.044971698,0.099471698,0.161834906,0.151575472,0.042259434,0.61395283
1961,-0.079646226,0.01640566,0.202985849,0.007877358,0.010679245,0.061283019,0.096801887,0.152396226,0.153754717,0.042207547,0.664740566
1962,-0.07865566,0.01645283,0.21845283,0.007698113,0.010415094,0.063792453,0.095221698,0.139698113,0.156608491,0.042122642,0.671811321
1963,-0.08329717,0.016509434,0.230603774,0.007551887,0.010165094,0.065669811,0.093783019,0.134716981,0.163735849,0.042023585,0.681462264
1964,-0.086075472,0.016575472,0.24154717,0.007443396,0.009919811,0.067132075,0.092537736,0.134433962,0.168188679,0.041900943,0.693603774
1965,-0.088627358,0.016650943,0.250627358,0.007363208,0.009679245,0.068325472,0.091,0.134099057,0.17229717,0.041773585,0.703183962
1966,-0.074339623,0.016735849,0.255179245,0.007301887,0.01020283,0.068981132,0.08545283,0.13354717,0.176471698,0.041627358,0.721160377
1967,-0.075325472,0.016764151,0.258938679,0.007259434,0.010292453,0.069509434,0.079962264,0.133099057,0.180627358,0.041481132,0.722608491
1968,-0.073160377,0.01679717,0.262188679,0.007240566,0.010358491,0.069943396,0.074490566,0.132896226,0.187504717,0.041325472,0.729584906
1969,-0.070466981,0.016834906,0.265028302,0.007231132,0.01025,0.070311321,0.069731132,0.132650943,0.192198113,0.041056604,0.734834906
1970,-0.070283019,0.016886792,0.267523585,0.006400943,0.010132075,0.070627358,0.053990566,0.132448113,0.196580189,0.040783019,0.725089623
1971,-0.087518868,0.016938679,0.242141509,0.005273585,0.010150943,0.087037736,0.047212264,0.132382075,0.192325472,0.023693396,0.669641509
1972,-0.088971698,0.016518868,0.23659434,0.004075472,0.010174528,0.089641509,0.040268868,0.133415094,0.193424528,0.018448113,0.653589623
1973,-0.090240566,0.016617925,0.232311321,0.002811321,0.010198113,0.09159434,0.033608491,0.134287736,0.22390566,0.014028302,0.669122642
1974,-0.090287736,0.016726415,0.228919811,0.001485849,0.010216981,0.093127358,0.030589623,0.135476415,0.232113208,0.012320755,0.670698113
1975,-0.087990566,0.016849057,0.226174528,9.91E-05,0.010240566,0.094382075,0.027726415,0.137400943,0.238551887,0.010962264,0.674396226
1976,-0.076523585,0.016985849,0.226061321,-0.001245283,0.010259434,0.09509434,0.026377358,0.143136792,0.292287736,0.009834906,0.742264151
1977,-0.07365566,0.017127358,0.22625,-0.002660377,0.010273585,0.095669811,0.023754717,0.144514151,0.309386792,0.008858491,0.759518868
1978,-0.070358491,0.017273585,0.226509434,-0.004146226,0.010287736,0.096150943,0.021141509,0.134599057,0.32190566,0.007990566,0.761349057
1979,-0.068023585,0.017424528,0.230415094,-0.005698113,0.010301887,0.110235849,0.018627358,0.117009434,0.331867925,0.007198113,0.769353774
1980,-0.070580189,0.017580189,0.232858491,-0.006646226,0.010306604,0.112589623,0.016716981,0.098830189,0.340183962,0.006457547,0.758292453
1981,-0.066448113,0.017740566,0.236080189,-0.007235849,0.008018868,0.120867925,0.015759434,0.079613208,0.395070755,0.007349057,0.806811321
1982,-0.061188679,0.016330189,0.33470283,-0.007731132,0.007811321,0.127948113,0.014490566,0.05795283,0.409570755,0.00704717,0.906938679
1983,-0.059311321,0.016061321,0.361320755,-0.008127358,0.007754717,0.1305,0.01359434,0.047863208,0.418981132,0.006665094,0.935301887
1984,-0.060193396,0.015801887,0.384919811,-0.008433962,0.008509434,0.132240566,0.012811321,0.044231132,0.425566038,0.006014151,0.961466981
1985,-0.05770283,0.015551887,0.403962264,-0.008650943,0.009339623,0.133636792,0.01215566,0.039023585,0.422084906,0.005325472,0.974716981
1986,-0.054613208,0.015306604,0.416877358,-0.008783019,0.009608491,0.13465566,0.011014151,0.036221698,0.431117925,0.004608491,0.996014151
1987,-0.052056604,0.015150943,0.422990566,-0.008830189,0.009915094,0.135400943,0.010646226,0.033476415,0.435122642,0.003877358,1.005688679
1988,-0.04725,0.015,0.426929245,-0.00879717,0.010245283,0.136028302,0.010306604,0.030580189,0.438325472,0.003136792,1.0145
1989,-0.051957547,0.014849057,0.429466981,-0.008688679,0.010599057,0.136556604,0.009990566,0.031415094,0.440948113,0.002495283,1.015674528
1990,-0.051858491,0.014693396,0.432514151,-0.008528302,0.010962264,0.137014151,0.009485849,0.028820755,0.443014151,0.001849057,1.017966981
1991,-0.051858491,0.014537736,0.433759434,-0.008528302,0.010962264,0.137415094,0.009485849,0.024004717,0.548948113,0.001849057,1.120570755
1992,-0.051858491,0.014259434,0.373363208,-0.008528302,0.010962264,0.165108491,0.009485849,0.018783019,0.523080189,0.001849057,1.0565
1993,-0.051858491,0.013966981,0.356575472,-0.008528302,0.010962264,0.169419811,0.009485849,0.018641509,0.528396226,0.001849057,1.048910377
1994,-0.051858491,0.013669811,0.342830189,-0.008528302,0.010962264,0.172650943,0.009485849,0.020292453,0.527438679,0.001849057,1.038787736
1995,-0.051858491,0.013358491,0.33325,-0.008528302,0.010962264,0.175179245,0.009485849,0.014660377,0.523995283,0.001849057,1.022349057
1996,-0.051858491,0.013037736,0.323674528,-0.008528302,0.010962264,0.177245283,0.009485849,0.012886792,0.518971698,0.001849057,1.007726415
1997,-0.051858491,0.012919811,0.317867925,-0.008528302,0.010962264,0.178396226,0.009485849,0.009948113,0.514938679,0.001849057,0.995976415
1998,-0.051858491,0.01279717,0.312603774,-0.008528302,0.010962264,0.179325472,0.009485849,0.005693396,0.51184434,0.001849057,0.984174528
1999,-0.051858491,0.012660377,0.307816038,-0.008528302,0.010962264,0.180099057,0.009485849,0.002372642,0.509787736,0.001849057,0.974646226
2000,-0.051858491,0.012518868,0.303457547,-0.008528302,0.010962264,0.18075,0.009485849,-0.00609434,0.529165094,0.001849057,0.981707547
2001,-0.051858491,0.012518868,0.303457547,-0.008528302,0.010962264,0.18075,0.009485849,-0.00609434,0.529165094,0.001849057,0.981707547
2002,-0.051858491,0.012518868,0.303457547,-0.008528302,0.010962264,0.18075,0.009485849,-0.00609434,0.529165094,0.001849057,0.981707547
2003,-0.051858491,0.012518868,0.303457547,-0.008528302,0.010962264,0.18075,0.009485849,-0.00609434,0.529165094,0.001849057,0.981707547
2004,-0.051858491,0.012518868,0.303457547,-0.008528302,0.010962264,0.18075,0.009485849,-0.00609434,0.529165094,0.001849057,0.981707547
2005,-0.051858491,0.012518868,0.303457547,-0.008528302,0.010962264,0.18075,0.009485849,-0.00609434,0.529165094,0.001849057,0.981707547
2006,-0.051858491,0.012518868,0.303457547,-0.008528302,0.010962264,0.18075,0.009485849,-0.00609434,0.529165094,0.001849057,0.981707547
